id,y
2998,2
2999,0
3000,2
3001,2
3002,0
3003,2
3004,0
3005,1
3006,0
3007,0
3008,0
3009,0
3010,2
3011,0
3012,2
3013,0
3014,0
3015,0
3016,0
3017,0
3018,2
3019,0
3020,0
3021,2
3022,0
3023,0
3024,2
3025,0
3026,1
3027,0
3028,0
3029,0
3030,0
3031,2
3032,0
3033,2
3034,0
3035,0
3036,0
3037,2
3038,1
3039,0
3040,2
3041,0
3042,0
3043,2
3044,0
3045,2
3046,2
3047,0
3048,1
3049,2
3050,0
3051,0
3052,0
3053,3
3054,0
3055,0
3056,0
3057,0
3058,2
3059,2
3060,0
3061,0
3062,2
3063,1
3064,2
3065,0
3066,0
3067,0
3068,0
3069,1
3070,0
3071,0
3072,1
3073,0
3074,2
3075,3
3076,2
3077,0
3078,2
3079,0
3080,0
3081,0
3082,0
3083,1
3084,0
3085,2
3086,0
3087,2
3088,0
3089,2
3090,2
3091,0
3092,0
3093,0
3094,2
3095,2
3096,2
3097,0
3098,2
3099,2
3100,2
3101,2
3102,0
3103,3
3104,2
3105,0
3106,0
3107,2
3108,0
3109,3
3110,0
3111,0
3112,1
3113,1
3114,2
3115,2
3116,1
3117,2
3118,0
3119,0
3120,0
3121,2
3122,0
3123,0
3124,0
3125,0
3126,1
3127,0
3128,2
3129,0
3130,0
3131,0
3132,0
3133,0
3134,0
3135,0
3136,0
3137,0
3138,1
3139,0
3140,0
3141,2
3142,0
3143,0
3144,2
3145,0
3146,2
3147,0
3148,0
3149,2
3150,0
3151,0
3152,2
3153,2
3154,2
3155,0
3156,2
3157,0
3158,2
3159,0
3160,0
3161,2
3162,0
3163,2
3164,0
3165,0
3166,0
3167,2
3168,0
3169,2
3170,0
3171,2
3172,0
3173,0
3174,1
3175,0
3176,2
3177,2
3178,0
3179,0
3180,0
3181,0
3182,2
3183,0
3184,0
3185,2
3186,2
3187,0
3188,0
3189,0
3190,0
3191,2
3192,2
3193,2
3194,1
3195,2
3196,0
3197,0
3198,0
3199,0
3200,1
3201,0
3202,0
3203,0
3204,0
3205,0
3206,0
3207,2
3208,2
3209,1
3210,1
3211,0
3212,0
3213,0
3214,0
3215,0
3216,2
3217,0
3218,0
3219,3
3220,0
3221,2
3222,1
3223,0
3224,0
3225,0
3226,2
3227,0
3228,2
3229,0
3230,0
3231,0
3232,0
3233,0
3234,2
3235,0
3236,0
3237,0
3238,0
3239,0
3240,0
3241,0
3242,2
3243,2
3244,0
3245,0
3246,0
3247,0
3248,2
3249,2
3250,0
3251,0
3252,1
3253,0
3254,0
3255,0
3256,0
3257,0
3258,0
3259,2
3260,0
3261,0
3262,2
3263,0
3264,0
3265,2
3266,0
3267,2
3268,0
3269,2
3270,0
3271,0
3272,2
3273,0
3274,0
3275,0
3276,3
3277,0
3278,2
3279,0
3280,0
3281,0
3282,2
3283,0
3284,0
3285,2
3286,2
3287,2
3288,0
3289,3
3290,2
3291,0
3292,0
3293,0
3294,0
3295,0
3296,2
3297,0
3298,0
3299,0
3300,0
3301,0
3302,0
3303,0
3304,0
3305,0
3306,0
3307,3
3308,0
3309,0
3310,2
3311,2
3312,2
3313,2
3314,2
3315,0
3316,0
3317,1
3318,1
3319,0
3320,0
3321,2
3322,2
3323,0
3324,0
3325,2
3326,1
3327,0
3328,0
3329,3
3330,0
3331,0
3332,0
3333,0
3334,0
3335,2
3336,0
3337,3
3338,0
3339,2
3340,0
3341,0
3342,0
3343,2
3344,0
3345,0
3346,0
3347,0
3348,0
3349,0
3350,0
3351,0
3352,0
3353,2
3354,2
3355,0
3356,0
3357,0
3358,1
3359,0
3360,1
3361,2
3362,0
3363,0
3364,2
3365,0
3366,0
3367,0
3368,2
3369,0
3370,0
3371,0
3372,0
3373,1
3374,2
3375,0
3376,0
3377,0
3378,0
3379,0
3380,1
3381,2
3382,0
3383,0
3384,0
3385,0
3386,0
3387,0
3388,0
3389,3
3390,0
3391,0
3392,0
3393,2
3394,1
3395,0
3396,2
3397,2
3398,2
3399,0
3400,2
3401,0
3402,2
3403,0
3404,1
3405,0
3406,1
3407,2
3408,2
3409,2
3410,0
3411,3
3412,0
3413,0
3414,0
3415,0
3416,0
3417,2
3418,0
3419,0
3420,0
3421,0
3422,0
3423,0
3424,0
3425,2
3426,1
3427,0
3428,1
3429,0
3430,1
3431,2
3432,2
3433,0
3434,0
3435,0
3436,0
3437,0
3438,2
3439,0
3440,0
3441,0
3442,0
3443,0
3444,0
3445,2
3446,0
3447,2
3448,1
3449,2
3450,0
3451,2
3452,0
3453,1
3454,0
3455,1
3456,0
3457,0
3458,0
3459,0
3460,2
3461,0
3462,2
3463,0
3464,0
3465,0
3466,0
3467,0
3468,2
3469,0
3470,2
3471,1
3472,0
3473,0
3474,1
3475,0
3476,2
3477,2
3478,0
3479,0
3480,0
3481,3
3482,0
3483,1
3484,0
3485,1
3486,0
3487,3
3488,0
3489,0
3490,0
3491,0
3492,2
3493,0
3494,0
3495,0
3496,0
3497,0
3498,2
3499,2
3500,0
3501,0
3502,0
3503,0
3504,3
3505,2
3506,0
3507,2
3508,0
3509,0
3510,0
3511,0
3512,0
3513,0
3514,0
3515,0
3516,2
3517,2
3518,0
3519,0
3520,2
3521,2
3522,0
3523,0
3524,0
3525,2
3526,0
3527,0
3528,0
3529,2
3530,0
3531,1
3532,0
3533,2
3534,0
3535,0
3536,1
3537,0
3538,0
3539,1
3540,0
3541,0
3542,0
3543,0
3544,2
3545,0
3546,2
3547,0
3548,1
3549,2
3550,0
3551,1
3552,2
3553,0
3554,2
3555,2
3556,3
3557,0
3558,0
3559,2
3560,0
3561,1
3562,0
3563,2
3564,0
3565,2
3566,0
3567,0
3568,1
3569,2
3570,0
3571,0
3572,0
3573,2
3574,0
3575,1
3576,0
3577,0
3578,2
3579,1
3580,0
3581,0
3582,0
3583,0
3584,0
3585,3
3586,0
3587,0
3588,2
3589,0
3590,0
3591,0
3592,2
3593,2
3594,0
3595,0
3596,0
3597,0
3598,0
3599,0
3600,0
3601,0
3602,0
3603,2
3604,0
3605,0
3606,0
3607,0
3608,2
3609,2
3610,0
3611,0
3612,0
3613,0
3614,0
3615,0
3616,2
3617,0
3618,0
3619,1
3620,0
3621,2
3622,0
3623,2
3624,0
3625,0
3626,0
3627,0
3628,0
3629,0
3630,1
3631,1
3632,1
3633,0
3634,0
3635,2
3636,0
3637,2
3638,0
3639,0
3640,2
3641,0
3642,0
3643,0
3644,2
3645,2
3646,0
3647,2
3648,0
3649,3
3650,2
3651,2
3652,2
3653,0
3654,0
3655,1
3656,0
3657,2
3658,2
3659,2
3660,1
3661,2
3662,0
3663,2
3664,0
3665,0
3666,2
3667,0
3668,0
3669,0
3670,0
3671,2
3672,0
3673,1
3674,0
3675,2
3676,2
3677,3
3678,3
3679,3
3680,0
3681,0
3682,2
3683,0
3684,0
3685,1
3686,0
3687,0
3688,2
3689,2
3690,0
3691,2
3692,1
3693,0
3694,0
3695,0
3696,0
3697,2
3698,0
3699,0
3700,2
3701,0
3702,3
3703,2
3704,0
3705,0
3706,0
3707,2
3708,2
3709,2
3710,0
3711,1
3712,2
3713,0
3714,0
3715,2
3716,2
3717,2
3718,2
3719,1
3720,0
3721,0
3722,0
3723,0
3724,0
3725,0
3726,0
3727,2
3728,1
3729,0
3730,0
3731,0
3732,0
3733,1
3734,0
3735,0
3736,0
3737,0
3738,0
3739,2
3740,1
3741,0
3742,0
3743,3
3744,2
3745,0
3746,2
3747,2
3748,0
3749,1
3750,0
3751,2
3752,0
3753,0
3754,0
3755,2
3756,2
3757,0
3758,0
3759,2
3760,2
3761,0
3762,0
3763,0
3764,2
3765,2
3766,0
3767,2
3768,0
3769,2
3770,0
3771,0
3772,2
3773,2
3774,2
3775,0
3776,0
3777,0
3778,2
3779,0
3780,0
3781,0
3782,0
3783,0
3784,2
3785,2
3786,0
3787,0
3788,0
3789,2
3790,0
3791,0
3792,3
3793,0
3794,0
3795,2
3796,2
3797,1
3798,0
3799,2
3800,0
3801,0
3802,0
3803,2
3804,0
3805,2
3806,2
3807,2
3808,0
3809,0
3810,0
3811,2
3812,2
3813,0
3814,0
3815,0
3816,2
3817,0
3818,2
3819,2
3820,0
3821,0
3822,1
3823,0
3824,0
3825,1
3826,1
3827,0
3828,0
3829,0
3830,0
3831,0
3832,2
3833,0
3834,0
3835,0
3836,0
3837,0
3838,2
3839,2
3840,0
3841,0
3842,0
3843,0
3844,2
3845,0
3846,0
3847,2
3848,0
3849,0
3850,0
3851,0
3852,0
3853,0
3854,0
3855,0
3856,0
3857,0
3858,0
3859,0
3860,0
3861,0
3862,2
3863,2
3864,0
3865,0
3866,2
3867,1
3868,2
3869,0
3870,1
3871,2
3872,2
3873,0
3874,2
3875,0
3876,0
3877,2
3878,0
3879,2
3880,0
3881,0
3882,0
3883,0
3884,0
3885,0
3886,2
3887,0
3888,0
3889,0
3890,0
3891,1
3892,0
3893,0
3894,2
3895,2
3896,0
3897,0
3898,3
3899,1
3900,2
3901,0
3902,0
3903,2
3904,2
3905,2
3906,2
3907,0
3908,0
3909,2
3910,2
3911,2
3912,1
3913,0
3914,3
3915,0
3916,2
3917,2
3918,2
3919,0
3920,2
3921,2
3922,0
3923,0
3924,0
3925,3
3926,0
3927,1
3928,0
3929,2
3930,0
3931,2
3932,2
3933,2
3934,0
3935,0
3936,0
3937,1
3938,2
3939,0
3940,0
3941,0
3942,2
3943,0
3944,0
3945,2
3946,0
3947,0
3948,2
3949,2
3950,0
3951,0
3952,2
3953,0
3954,0
3955,1
3956,0
3957,0
3958,2
3959,2
3960,0
3961,0
3962,0
3963,0
3964,1
3965,2
3966,1
3967,0
3968,2
3969,2
3970,0
3971,0
3972,2
3973,0
3974,0
3975,0
3976,0
3977,2
3978,0
3979,0
3980,1
3981,0
3982,2
3983,0
3984,2
3985,2
3986,2
3987,0
3988,0
3989,2
3990,2
3991,2
3992,0
3993,0
3994,0
3995,0
3996,0
3997,0
3998,2
3999,2
4000,2
4001,2
4002,0
4003,2
4004,0
4005,0
4006,1
4007,2
4008,0
4009,0
4010,0
4011,0
4012,2
4013,0
4014,2
4015,2
4016,0
4017,0
4018,0
4019,0
4020,3
4021,0
4022,0
4023,0
4024,0
4025,0
4026,0
4027,0
4028,0
4029,0
4030,2
4031,1
4032,0
4033,2
4034,2
4035,1
4036,2
4037,0
4038,0
4039,0
4040,0
4041,0
4042,0
4043,2
4044,0
4045,0
4046,0
4047,2
4048,0
4049,0
4050,0
4051,0
4052,2
4053,0
4054,0
4055,0
4056,0
4057,2
4058,2
4059,0
4060,0
4061,0
4062,0
4063,1
4064,0
4065,2
4066,0
4067,0
4068,0
4069,2
4070,0
4071,2
4072,2
4073,0
4074,2
4075,1
4076,0
4077,0
4078,2
4079,2
4080,0
4081,3
4082,2
4083,0
4084,2
4085,0
4086,2
4087,0
4088,0
4089,0
4090,2
4091,0
4092,0
4093,2
4094,0
4095,2
4096,0
4097,0
4098,0
4099,0
4100,0
4101,2
4102,0
4103,0
4104,0
4105,0
4106,1
4107,0
4108,0
4109,1
4110,0
4111,2
4112,2
4113,0
4114,0
4115,0
4116,0
4117,2
4118,0
4119,0
4120,0
4121,0
4122,2
4123,1
4124,0
4125,0
4126,0
4127,2
4128,0
4129,2
4130,2
4131,2
4132,2
4133,0
4134,2
4135,0
4136,0
4137,0
4138,0
4139,2
4140,2
4141,0
4142,0
4143,0
4144,2
4145,0
4146,0
4147,2
4148,0
4149,0
4150,0
4151,0
4152,0
4153,2
4154,0
4155,0
4156,0
4157,0
4158,0
4159,0
4160,0
4161,0
4162,0
4163,2
4164,0
4165,2
4166,0
4167,1
4168,0
4169,0
4170,0
4171,0
4172,0
4173,0
4174,0
4175,0
4176,0
4177,1
4178,0
4179,0
4180,2
4181,0
4182,2
4183,0
4184,0
4185,0
4186,0
4187,0
4188,2
4189,0
4190,2
4191,1
4192,2
4193,0
4194,0
4195,0
4196,2
4197,0
4198,0
4199,1
4200,0
4201,0
4202,0
4203,0
4204,0
4205,1
4206,0
4207,3
4208,3
4209,2
4210,3
4211,0
4212,2
4213,2
4214,0
4215,0
4216,1
4217,0
4218,1
4219,0
4220,0
4221,0
4222,2
4223,0
4224,2
4225,2
4226,0
4227,0
4228,2
4229,0
4230,2
4231,1
4232,0
4233,0
4234,0
4235,0
4236,2
4237,1
4238,0
4239,2
4240,0
4241,0
4242,0
4243,0
4244,0
4245,0
4246,0
4247,0
4248,0
4249,0
4250,2
4251,0
4252,0
4253,0
4254,2
4255,2
4256,0
4257,0
4258,0
4259,0
4260,0
4261,0
4262,2
4263,0
4264,0
4265,2
4266,2
4267,2
4268,3
4269,1
4270,2
4271,2
4272,1
4273,0
4274,0
4275,0
4276,0
4277,0
4278,0
4279,2
4280,0
4281,0
4282,0
4283,2
4284,0
4285,2
4286,2
4287,2
4288,2
4289,0
4290,0
4291,0
4292,0
4293,0
4294,0
4295,0
4296,0
4297,0
4298,0
4299,2
4300,0
4301,0
4302,0
4303,1
4304,2
4305,0
4306,2
4307,3
4308,0
4309,0
4310,1
4311,2
4312,0
4313,0
4314,0
4315,0
4316,0
4317,2
4318,0
4319,0
4320,0
4321,3
4322,3
4323,0
4324,0
4325,0
4326,0
4327,0
4328,0
4329,2
4330,2
4331,0
4332,3
4333,0
4334,0
4335,0
4336,2
4337,2
4338,0
4339,3
4340,0
4341,0
4342,2
4343,2
4344,0
4345,0
4346,0
4347,0
4348,2
4349,2
4350,1
4351,0
4352,2
4353,0
4354,0
4355,0
4356,1
4357,2
4358,2
4359,1
4360,0
4361,0
4362,0
4363,0
4364,0
4365,0
4366,0
4367,0
4368,2
4369,1
4370,1
4371,0
4372,0
4373,0
4374,2
4375,1
4376,0
4377,2
4378,2
4379,0
4380,2
4381,0
4382,0
4383,0
4384,2
4385,0
4386,2
4387,0
4388,1
4389,0
4390,0
4391,2
4392,0
4393,0
4394,0
4395,0
4396,2
4397,0
4398,0
4399,0
4400,0
4401,0
4402,2
4403,2
4404,0
4405,0
4406,0
4407,0
4408,0
4409,0
4410,0
4411,0
4412,0
4413,0
4414,0
4415,0
4416,0
4417,1
4418,0
4419,0
4420,2
4421,1
4422,0
4423,1
4424,2
4425,0
4426,2
4427,1
4428,2
4429,2
4430,2
4431,0
4432,0
4433,3
4434,0
4435,0
4436,2
4437,2
4438,0
4439,0
4440,0
4441,2
4442,0
4443,2
4444,0
4445,2
4446,2
4447,0
4448,0
4449,2
4450,0
4451,0
4452,2
4453,2
4454,3
4455,2
4456,0
4457,2
4458,0
4459,2
4460,0
4461,2
4462,1
4463,0
4464,0
4465,0
4466,2
4467,2
4468,0
4469,2
4470,0
4471,0
4472,2
4473,1
4474,0
4475,0
4476,2
4477,0
4478,2
4479,0
4480,0
4481,0
4482,2
4483,2
4484,0
4485,0
4486,0
4487,2
4488,0
4489,0
4490,2
4491,2
4492,0
4493,0
4494,0
4495,0
4496,1
4497,0
4498,2
4499,0
4500,0
4501,1
4502,0
4503,0
4504,0
4505,0
4506,0
4507,0
4508,2
4509,3
4510,2
4511,0
4512,0
4513,0
4514,0
4515,2
4516,2
4517,0
4518,0
4519,1
4520,0
4521,0
4522,0
4523,1
4524,2
4525,0
4526,0
4527,0
4528,2
4529,1
4530,0
4531,1
4532,0
4533,1
4534,0
4535,0
4536,0
4537,2
4538,2
4539,0
4540,1
4541,0
4542,0
4543,0
4544,0
4545,2
4546,0
4547,0
4548,0
4549,1
4550,0
4551,2
4552,0
4553,0
4554,0
4555,2
4556,0
4557,0
4558,2
4559,2
4560,0
4561,2
4562,1
4563,0
4564,0
4565,2
4566,3
4567,2
4568,0
4569,0
4570,0
4571,2
4572,2
4573,0
4574,0
4575,2
4576,2
4577,0
4578,0
4579,2
4580,2
4581,0
4582,0
4583,2
4584,2
4585,0
4586,0
4587,0
4588,0
4589,2
4590,0
4591,0
4592,0
4593,2
4594,0
4595,0
4596,0
4597,0
4598,0
4599,0
4600,0
4601,1
4602,0
4603,0
4604,2
4605,0
4606,0
4607,2
4608,0
4609,0
4610,0
4611,0
4612,0
4613,2
4614,0
4615,0
4616,0
4617,0
4618,1
4619,0
4620,0
4621,0
4622,1
4623,2
4624,0
4625,0
4626,0
4627,0
4628,2
4629,2
4630,0
4631,2
4632,2
4633,3
4634,2
4635,1
4636,2
4637,0
4638,0
4639,2
4640,0
4641,0
4642,0
4643,1
4644,1
4645,0
4646,0
4647,0
4648,0
4649,0
4650,0
4651,2
4652,0
4653,2
4654,2
4655,0
4656,0
4657,0
4658,0
4659,2
4660,2
4661,0
4662,0
4663,0
4664,2
4665,3
4666,2
4667,2
4668,2
4669,3
4670,0
4671,2
4672,0
4673,2
4674,0
4675,0
4676,2
4677,0
4678,0
4679,2
4680,0
4681,0
4682,0
4683,0
4684,0
4685,0
4686,2
4687,0
4688,0
4689,0
4690,2
4691,1
4692,0
4693,2
4694,0
4695,2
4696,0
4697,2
4698,2
4699,2
4700,0
4701,0
4702,0
4703,2
4704,0
4705,0
4706,0
4707,0
4708,1
4709,0
4710,0
4711,2
4712,2
4713,0
4714,2
4715,0
4716,2
4717,2
4718,0
4719,0
4720,2
4721,0
4722,0
4723,1
4724,0
4725,2
4726,0
4727,2
4728,2
4729,0
4730,0
4731,0
4732,2
4733,1
4734,0
4735,2
4736,0
4737,0
4738,2
4739,0
4740,0
4741,2
4742,0
4743,2
4744,0
4745,0
4746,0
4747,0
4748,0
4749,2
4750,2
4751,2
4752,2
4753,1
4754,0
4755,0
4756,2
4757,0
4758,2
4759,0
4760,0
4761,0
4762,0
4763,1
4764,2
4765,1
4766,2
4767,0
4768,0
4769,0
4770,0
4771,0
4772,0
4773,0
4774,2
4775,0
4776,0
4777,3
4778,0
4779,0
4780,0
4781,3
4782,2
4783,2
4784,0
4785,0
4786,2
4787,0
4788,0
4789,2
4790,0
4791,0
4792,2
4793,2
4794,3
4795,0
4796,2
4797,0
4798,0
4799,1
4800,0
4801,0
4802,0
4803,2
4804,2
4805,0
4806,0
4807,2
4808,2
4809,0
4810,0
4811,2
4812,0
4813,0
4814,0
4815,1
4816,3
4817,0
4818,0
4819,0
4820,2
4821,0
4822,0
4823,2
4824,1
4825,2
4826,0
4827,3
4828,2
4829,2
4830,2
4831,0
4832,0
4833,2
4834,2
4835,3
4836,0
4837,0
4838,1
4839,0
4840,2
4841,0
4842,2
4843,2
4844,0
4845,0
4846,1
4847,3
4848,0
4849,2
4850,1
4851,0
4852,0
4853,0
4854,0
4855,2
4856,2
4857,0
4858,0
4859,0
4860,0
4861,2
4862,2
4863,2
4864,0
4865,0
4866,2
4867,0
4868,2
4869,1
4870,0
4871,0
4872,3
4873,0
4874,0
4875,0
4876,2
4877,2
4878,0
4879,2
4880,2
4881,2
4882,1
4883,0
4884,2
4885,0
4886,0
4887,2
4888,1
4889,2
4890,0
4891,0
4892,2
4893,2
4894,1
4895,0
4896,0
4897,2
4898,0
4899,2
4900,0
4901,0
4902,0
4903,0
4904,0
4905,0
4906,2
4907,0
4908,0
4909,1
4910,0
4911,0
4912,0
4913,0
4914,0
4915,1
4916,2
4917,0
4918,0
4919,0
4920,0
4921,1
4922,2
4923,0
4924,1
4925,0
4926,0
4927,2
4928,0
4929,0
4930,0
4931,0
4932,2
4933,0
4934,0
4935,2
4936,0
4937,0
4938,0
4939,2
4940,2
4941,1
4942,2
4943,0
4944,0
4945,2
4946,0
4947,0
4948,0
4949,2
4950,0
4951,0
4952,0
4953,2
4954,0
4955,0
4956,0
4957,0
4958,0
4959,0
4960,0
4961,2
4962,0
4963,1
4964,0
4965,2
4966,2
4967,1
4968,0
4969,0
4970,2
4971,2
4972,2
4973,2
4974,0
4975,0
4976,0
4977,0
4978,2
4979,0
4980,3
4981,0
4982,0
4983,2
4984,2
4985,2
4986,2
4987,0
4988,0
4989,0
4990,2
4991,0
4992,0
4993,0
4994,2
4995,0
4996,0
4997,1
4998,0
4999,0
5000,0
5001,0
5002,2
5003,0
5004,0
5005,2
5006,0
5007,0
5008,0
5009,0
5010,2
5011,0
5012,2
5013,0
5014,0
5015,0
5016,2
5017,0
5018,2
5019,0
5020,2
5021,0
5022,2
5023,0
5024,3
5025,3
5026,0
5027,1
5028,1
5029,2
5030,0
5031,0
5032,0
5033,0
5034,0
5035,0
5036,0
5037,2
5038,0
5039,0
5040,0
5041,1
5042,0
5043,2
5044,0
5045,0
5046,2
5047,0
5048,3
5049,0
5050,2
5051,2
5052,2
5053,2
5054,0
5055,0
5056,0
5057,0
5058,0
5059,0
5060,0
5061,2
5062,0
5063,2
5064,2
5065,0
5066,2
5067,0
5068,0
5069,0
5070,0
5071,0
5072,0
5073,2
5074,2
5075,0
5076,0
5077,2
5078,0
5079,0
5080,0
5081,0
5082,0
5083,1
5084,0
5085,0
5086,0
5087,0
5088,2
5089,0
5090,1
5091,2
5092,0
5093,0
5094,2
5095,1
5096,2
5097,2
5098,2
5099,2
5100,0
5101,0
5102,0
5103,2
5104,0
5105,2
5106,2
5107,0
5108,0
5109,3
5110,0
5111,3
5112,3
5113,2
5114,0
5115,0
5116,0
